site_number,store_size,market_share,car_traffic,seconds_to_near_highway,dist_nearest_act_site,Final_urbanicity,Pop_Estimate_CrYr,dist_nearest_grocery,Total_merch_revenue_2022,Median_HH_Income_CrYr,closest_tier1_competitor,Fresh_Food_Fast_Program_Indicator,site_number,division_desc,Region_ID,region_desc,Market_ID,site_country_id,site_state_desc,BU_simplified_name,Eastern_Canada_Breakdown
4707016,3619,0.14285714285714285,13034,1604,9.323242132,Rural,798.4373333613057,0.166042668,1912563.016,40169.96739,0.016060586435495527,FALSE,4707016,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4265,US,Maine,GREAT LAKES,Other
4707017,1512,0.125,416856,43,3.658153187,Urban,85286.14296529403,0.429511299,2821238.642,69211.26335332525,0.004231404,FALSE,4707017,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4264,US,Maine,GREAT LAKES,Other
4707018,2240,0.1282051282051282,391773,97,0.92346186,Suburban,84131.44605,1.713476876,2914334.298,65718.21868805103,0.031589431292733956,FALSE,4707018,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4264,US,Maine,GREAT LAKES,Other
4707020,1200,0.14893617021276595,313824,13,1.124360956,Rural,42969.249686505194,0.466197049,3313516.995,54312.077280007776,1.1350807779574215,FALSE,4707020,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4263,US,Maine,GREAT LAKES,Other
4707021,3367,0.2,161085,33,1.781879427,Suburban,24845.375316994432,0.101444355,2079373.936,51537.33193184277,0.010587693173917044,FALSE,4707021,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4263,US,Maine,GREAT LAKES,Other
4707022,3553,0.25,39583,284,0.765072193,Suburban,2559.262788668492,0.116759859,1282153.909,35730.611145840696,0.007902429,FALSE,4707022,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4265,US,Maine,GREAT LAKES,Other
4707023,2992,0.15625,111913,73,3.538896435,Rural,27930.725087432613,2.682179495,2598166.745,50962.57786360023,0.003893626,FALSE,4707023,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4263,US,Maine,GREAT LAKES,Other
4707024,2992,0.2,32318,5670,18.17092381,Rural,2302.1557033473746,17.38712897,2713669.234,45159.08642053048,0.3273294866206703,FALSE,4707024,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4265,US,Maine,GREAT LAKES,Other
4707025,1800,0.2222222222222222,94013,22,1.977992041,Rural,8136.349959654384,0.924114401,1521460.161,51246.87245852368,0.00359776,FALSE,4707025,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4268,US,Maine,GREAT LAKES,Other
4707026,2902,0.16666666666666666,84076,638,13.86081217,Rural,6841.346854991898,0.240511498,2925564.352,52062.274685874545,0.003224297,FALSE,4707026,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4269,US,Maine,GREAT LAKES,Other
4707027,1760,0.090909091,76572,2076,16.06426066,Rural,8923.722579556857,0.599490588,1361063.578,49333.35758637075,0.010990281356268172,FALSE,4707027,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4268,US,Maine,GREAT LAKES,Other
4707028,2846,0.2,61825,1922,8.848564099,Rural,4844.443229538734,0.1583442,3270134.359,60119.44902548601,0.004678013,FALSE,4707028,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4269,US,Maine,GREAT LAKES,Other
4707029,2706,0.15,201719,85,1.635740962,Suburban,46782.35327682242,1.166065178,1499270.041,43575.25033505649,0.028506718248875705,FALSE,4707029,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4264,US,Maine,GREAT LAKES,Other
4707030,2204,0.125,477299,35,1.077006961,Suburban,95566.66193339908,0.736824649,1815400.585,64590.33965750523,0.015880123514706634,FALSE,4707030,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4264,US,Maine,GREAT LAKES,Other
4707032,4080,0.1111111111111111,111282,0,8.848572106,Rural,6628.507552161237,0.208500327,2329738.428,62561.31106549988,0.01942789,FALSE,4707032,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4269,US,Maine,GREAT LAKES,Other
4707033,2070,0.14285714285714285,187999,321,2.126197322,Suburban,37552.059716104304,1.661680162,1851995.805,42834.42279533435,0.23609014596817926,FALSE,4707033,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4264,US,Maine,GREAT LAKES,Other
4707035,3626,0.2,50434,994,7.346899735,Rural,4880.593016436573,0.425625929,2918661.878,40512.00676418784,0.006276912,FALSE,4707035,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4268,US,Maine,GREAT LAKES,Other
4707036,2992,0.1111111111111111,85826,269,6.796712891,Rural,10207.520742764398,0.224225352,1959279.778,69475.29469683106,0.046662980919694376,FALSE,4707036,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4262,US,Maine,GREAT LAKES,Other
4707037,4080,0.14285714285714285,257045,17,2.680855368,Rural,21694.735046704704,0.684810409,3956049.041,49305.43008287002,0.004707679,FALSE,4707037,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4266,US,Maine,GREAT LAKES,Other
4707039,2992,0.16666666666666666,248422,25,4.085453369,Suburban,30817.932090128903,0.490337136,2888061.1,46514.44902905616,0.032252946,FALSE,4707039,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4266,US,Maine,GREAT LAKES,Other
4707040,2795,0.14285714285714285,73430,227,7.346899735,Rural,7830.627052044472,0.491683511,1668123.512,47376.69082557493,0.080008864,FALSE,4707040,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4268,US,Maine,GREAT LAKES,Other
4707041,6100,0.16666666666666666,31359,0,14.70533034,Rural,2424.6067071093908,15.12917657,2187712.553,55113.07870062012,0.10781506484517671,FALSE,4707041,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4268,US,Maine,GREAT LAKES,Other
4707044,1404,0.25,93009,24,0.504474014,Rural,6709.290055817388,0.124065634,1233995.589,38324.07773866227,0.1022130673821863,FALSE,4707044,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4261,US,Maine,GREAT LAKES,Other
4707045,4350,0.10714285714285714,425920,15,4.883620712,Rural,40902.56010375063,1.004886057,3584672.003,65341.23256593802,0.004510801,FALSE,4707045,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4262,US,Maine,GREAT LAKES,Other
4707046,2200,0.1724137931034483,166982,150,3.693159506,Rural,34175.61189860586,1.680494763,2650143.006,80193.70117801383,0.009436514,FALSE,4707046,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4262,US,Maine,GREAT LAKES,Other
4707047,4080,0.083333333,140056,1129,11.52677397,Suburban,20192.001282609173,0.816820678,2555515.95,54641.940659421176,0.034206788709880726,FALSE,4707047,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4262,US,Maine,GREAT LAKES,Other
4707048,3627,0.125,50178,428,17.12355877,Rural,3488.947113996893,0.098430337,1845641.195,38643.21869108259,0.009275781,FALSE,4707048,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4265,US,Maine,GREAT LAKES,Other
4707049,1736,0.15789473684210525,330697,64,5.349365859,Rural,24056.882560988463,0.146082992,1783310.066,86435.35447113297,0.025230347,FALSE,4707049,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4262,US,Maine,GREAT LAKES,Other
4707050,1900,0.25,30693,9,15.1086179,Rural,1197.4989626362458,15.16099797,1800794.569,39921.84487701695,0.05564083,FALSE,4707050,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4261,US,Maine,GREAT LAKES,Other
4707051,2707,0.25,19641,3696,38.65261901,Rural,3147.272707,38.6362012,1827496.923,51883.921600908645,12.401504836396947,FALSE,4707051,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4261,US,Maine,GREAT LAKES,Other
4707052,3976,0.2222222222222222,88456,63,0.316193298,Suburban,6908.214643772235,0.241120042,1164945.384,42757.10081704038,0.012073041262548035,FALSE,4707052,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4261,US,Maine,GREAT LAKES,Other
4707053,1922,0.125,83591,385,4.883620712,Rural,44746.143477853526,1.238891529,1881824.938,65260.00237478997,0.014806276,FALSE,4707053,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4262,US,Maine,GREAT LAKES,Other
4707054,6607,0.11764705882352941,122718,443,5.976531934,Suburban,14221.208509707667,0.179343626,2515552,73885.53911671866,0.037249176,FALSE,4707054,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4262,US,Maine,GREAT LAKES,Other
4707055,2922,0.14814814814814814,326455,189,1.635740962,Suburban,47593.62719992024,0.50597623,1213590.105,43685.49240441222,0.29760179020029315,FALSE,4707055,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4264,US,Maine,GREAT LAKES,Other
4707056,4080,0.14285714285714285,154286,11,3.291030648,Rural,32007.538802968284,4.640360081,4534918.213,49413.174783667746,0.008749091,FALSE,4707056,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4262,US,Maine,GREAT LAKES,Other
4707057,4080,0.15,115398,116,3.416682943,Rural,16555.90820997068,0.391714226,2518908.45,61107.318921700724,0.042286445,FALSE,4707057,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4263,US,Maine,GREAT LAKES,Other
4707058,1000,0.14583333333333334,391448,0,1.612527221,Suburban,44785.62503,1.766884419,2895140.123,53110.07257,0.040901457342034965,FALSE,4707058,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4263,US,Maine,GREAT LAKES,Other
4707059,4080,0.18181818181818182,124685,968,1.53007484,Suburban,8250.424168797621,0.793914548,2680800.544,38965.64747583484,0.033350391737528476,FALSE,4707059,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4261,US,Maine,GREAT LAKES,Other
4707060,1995,0.16666666666666666,84666,2439,12.23062264,Rural,5271.593421482894,0.093398927,2854315.006,46933.92217206748,0.051806162,FALSE,4707060,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4266,US,Maine,GREAT LAKES,Other
4707061,3922,0.076923077,249359,0,3.66102721,Rural,57509.29070545592,0.124721961,3310890.636,81373.50036,0.1418682397320818,FALSE,4707061,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4264,US,Maine,GREAT LAKES,Other
4707062,2876,0.1111111111111111,95267,222,2.342884444,Rural,28311.32734535844,2.738411865,1553334.161,85000.12464588178,0.15316585585466141,FALSE,4707062,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4262,US,Maine,GREAT LAKES,Other
4707063,5850,0.15,211081,0,2.224950332,Suburban,26111.709162525287,0.405016053,2245387.434,66493.10319752546,0.003939092,FALSE,4707063,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4269,US,Maine,GREAT LAKES,Other
4707064,2289,0.11428571428571428,312851,231,2.312493821,Urban,82175.65003732986,0.768843452,3262437.548,66241.75658169601,0.00354733,FALSE,4707064,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4264,US,Maine,GREAT LAKES,Other
4707065,2295,0.09375,410759,31,2.342884444,Suburban,36813.34446159783,1.556635281,3846639.88,86098.67402160566,0.033301285,FALSE,4707065,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4262,US,Maine,GREAT LAKES,Other
4707082,7538,0.15384615384615385,171372,0,1.054630902,Rural,28258.71633921183,2.149468096,3203574.456,45023.42661962096,0.073067145,FALSE,4707082,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4266,US,Maine,GREAT LAKES,Other
4707083,2595,0.16666666666666666,308155,3,1.538471862,Suburban,19375.812157714412,1.344310634,2929782.439,84232.58496,0.007813445,FALSE,4707083,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4269,US,Maine,GREAT LAKES,Other
4707084,2616,0.14285714285714285,277233,0,1.538471862,Rural,17677.33450143005,0.19645909,2200818.62,92733.61199829134,0.026557994184771082,FALSE,4707084,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4269,US,Maine,GREAT LAKES,Other
4707087,3131,0.17073170731707318,244875,12,1.996621887,Rural,41062.81636664539,0.305031091,2811101.734,51240.424738678266,0.13863988765500654,FALSE,4707087,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4263,US,Maine,GREAT LAKES,Other
4707089,2478,0.25,93140,218,1.781879427,Rural,18887.766960962243,1.822697797,1160802.227,53205.22280340211,0.020856650429988632,FALSE,4707089,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4263,US,Maine,GREAT LAKES,Other
4707092,3514,0.2857142857142857,128415,2619,1.866280635,Rural,10579.077034795937,0.222415475,1955955.716,53470.002568899945,0.025944315459470377,FALSE,4707092,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4269,US,Maine,GREAT LAKES,Other
4707093,1611,0.13043478260869565,368630,107,0.92346186,Suburban,86408.10521,1.573768897,2102394.364,65005.645030389824,0.022722095753936782,FALSE,4707093,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4264,US,Maine,GREAT LAKES,Other
4707094,5046,0.17391304347826086,204213,73,1.054630902,Suburban,23062.549070446017,2.710429208,2273297.55,44395.48011727008,0.003731853,FALSE,4707094,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4266,US,Maine,GREAT LAKES,Other
4707095,2928,0.17391304347826086,66442,246,2.230347082,Rural,24069.85575426972,2.560065896,1886475.738,44269.69530284738,2.1690317357977693,FALSE,4707095,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4266,US,Maine,GREAT LAKES,Other
4707101,3589,0.071428571,136782,174,6.001967893,Rural,10992.621642372615,1.242454715,3310691.267,81821.89850456282,0.002264696,FALSE,4707101,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4264,US,Maine,GREAT LAKES,Other
4707102,2988,0.1,349564,264,2.224950332,Suburban,25962.888766942728,0.897751828,1771725.405,64829.49615255384,0.010378333964441976,FALSE,4707102,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4269,US,Maine,GREAT LAKES,Other
4707103,3240,0.3333333333333333,67256,2315,1.866280635,Rural,13194.541339521405,1.504498265,1677472.945,57134.505614636466,0.006119491,FALSE,4707103,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4269,US,Maine,GREAT LAKES,Other
4707104,2074,0.25,102535,3769,2.095969452,Rural,9914.571729434789,0.403235436,2241849.678,59217.625784534524,0.011882921028251997,FALSE,4707104,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4266,US,Maine,GREAT LAKES,Other
4707106,2566,0.15,129712,457,2.056676204,Suburban,18323.42230343018,0.878799295,2458888.705,45121.093437256735,0.005453878,FALSE,4707106,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4266,US,Maine,GREAT LAKES,Other
4707107,4818,0.14814814814814814,249677,144,2.056676204,Suburban,22366.851138282687,0.132968185,1521679.697,48236.62804990285,0.006561336,FALSE,4707107,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4268,US,Maine,GREAT LAKES,Other
4707109,1792,0.2,83782,874,6.514305062,Suburban,8937.160419611006,0.801236549,2176142.592,67943.23793742263,0.009455405,FALSE,4707109,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4269,US,Maine,GREAT LAKES,Other
4707110,2184,0.25,73174,36,0.997786015,Suburban,7194.047902779225,0.853512351,2065195.661,43321.60752590802,0.009883481,FALSE,4707110,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4268,US,Maine,GREAT LAKES,Other
4707111,2804,0.25,58403,49,0.997786015,Suburban,7222.039465522461,0.365010253,2064748.564,43086.92439553248,0.012585981463843968,FALSE,4707111,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4268,US,Maine,GREAT LAKES,Other
4707113,3299,0.3333333333333333,39135,1031,8.777684108,Rural,4796.844024563285,0.195850075,1591298.955,36571.738123680036,0.10930437185021778,FALSE,4707113,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4265,US,Maine,GREAT LAKES,Other
4707114,2669,0.2727272727272727,68167,239,0.921490497,Suburban,6287.516884,1.020452062,2861652.797,38636.685626983686,0.007484153,FALSE,4707114,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4261,US,Maine,GREAT LAKES,Other
4707117,3821,0.18181818181818182,118463,1279,1.53007484,Rural,8297.525035,0.110331425,1814230.051,39306.67826985948,0.008120055,FALSE,4707117,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4261,US,Maine,GREAT LAKES,Other
4707119,2657,0.2222222222222222,89890,95,0.316193298,Suburban,6888.270368554103,0.081443751,1485728.007,42526.90469364642,0.002509747,FALSE,4707119,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4261,US,Maine,GREAT LAKES,Other
4707120,4038,0.2857142857142857,51754,749,6.059037925,Rural,7803.458360998675,6.552466277,2505530.855,64647.991799379735,0.11996509864732434,FALSE,4707120,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4268,US,Maine,GREAT LAKES,Other
4707121,3693,0.3333333333333333,25886,1287,8.744427232,Rural,4064.3493242343766,6.527577629,2692798.477,64263.47362801225,0.013514533322825605,FALSE,4707121,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4269,US,Maine,GREAT LAKES,Other
4707122,3566,0.125,87441,1252,6.002057974,Rural,7459.4133327086565,3.045917094,3157377.814,74160.01087238906,0.006617091,FALSE,4707122,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4264,US,Maine,GREAT LAKES,Other
4707123,3851,0.3333333333333333,22086,21,8.361184544,Rural,3704.6324336377816,7.989463906,2150262.753,50644.36904296839,0.006524058,FALSE,4707123,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4266,US,Maine,GREAT LAKES,Other
4707124,5300,0.25,20670,3354,9.858790918,Rural,1975.972477125675,10.29555765,2353901.438,57407.395556688956,0.067245087,FALSE,4707124,4200 - Great Lakes Division,4260,4260 - GL Region - Daggett,4266,US,Maine,GREAT LAKES,Other
4707201,2039,0.14285714285714285,159780,252,1.953107166,Rural,29855.30289063869,0.842900504,1410950.195,72496.01378624738,0.012145216349028118,FALSE,4707201,4200 - Great Lakes Division,4270,4270 - GL Region - Brown,4274,US,New Hampshire,GREAT LAKES,Other
4707202,2815,0.1111111111111111,69544,370,4.435657119,Suburban,16593.69415486835,3.996374391,1979814.333,76977.7169,0.010411525398943943,FALSE,4707202,4200 - Great Lakes Division,4270,4270 - GL Region - Brown,4274,US,New Hampshire,GREAT LAKES,Other
4707203,1779,0.25,88454,43,4.002026083,Rural,14292.315329250165,4.344002984,1195056.534,67863.24663267097,3.9681504988470366,FALSE,4707203,4200 - Great Lakes Division,4270,4270 - GL Region - Brown,4275,US,New Hampshire,GREAT LAKES,Other
4707204,4080,0.16666666666666666,98236,1236,9.515043853,Suburban,7611.168493339055,0.369095279,2995035.544,60549.06091418606,0.005522522,FALSE,4707204,4200 - Great Lakes Division,4270,4270 - GL Region - Brown,4277,US,New Hampshire,GREAT LAKES,Other
4707205,2848,0.2,29379,385,4.257158174,Rural,5202.9536633129155,4.20374751,1440219.118,45277.28770872055,0.040893225,FALSE,4707205,4200 - Great Lakes Division,4270,4270 - GL Region - Brown,4276,US,New Hampshire,GREAT LAKES,Other
4707206,4080,0.14285714285714285,101709,93,4.898262391,Rural,18607.093589086053,1.315975633,2328060.714,92542.36084688418,0.048731915,FALSE,4707206,4200 - Great Lakes Division,4270,4270 - GL Region - Brown,4273,US,New Hampshire,GREAT LAKES,Other
